,address,lon,lat,full_address_google,eircode,useful_address
535,"J&R Renovation Services Ltd T/A Equip-It Interior, County Dublin 9, Ireland",-6.345230099999999,53.3972244,"Unit 3g Centrepoint, Ballycoolin Rd, Rosemount Business Park, Dublin, Ireland",,True
536,"Cosy Insulation Ltd, County Down, Ireland",-5.7362769,54.3447368,"Unit 5, Downpatrick Business Centre, 46 Belfast Rd, Downpatrick BT30 9UP, UK",BT30 9UP,True
537,"Fergal Gleeson Plumbing & Heating, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
538,"Shane Burch Plumbing & Heating, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
539,"Noel Healy Gas and Oil Services, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
540,"JMCF Plumbing and Heating Ltd, County Meath, Ireland",-6.4728953,53.4176917,"26 Castleview Estate, Castlefarm, Dunboyne, Co. Meath, A86 TN66, Ireland",A86 TN66,True
541,"Environmental Heating Systems, County Kilkenny, Ireland",-7.5202538,52.774153,"Unnamed Road, Rathlogan, Co. Kilkenny, Ireland",,True
542,"Thomas Gibbons Heating and Plumbing, County Galway, Ireland",-8.854389399999999,53.5147863,"High St, Corralea West, Tuam, Co. Galway, H54 FP49, Ireland",H54 FP49,True
543,"MCQ Plumbing & Heating Ltd, County Co Dublin, Ireland",-6.211184299999999,53.4427827,"18 Holywell Dale, Holywell, Swords, Co. Dublin, K67 YK70, Ireland",K67 YK70,True
544,"Mikeconn Kilway Construction Ltd, County Offaly, Ireland",-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",,False
545,"Andrew Lacey Mechanical Services Ltd, County Wexford, Ireland",-6.4560217,52.5580596,"Ferns, Co. Wexford, Ireland",,False
546,"Asset Heating & Solar, County Kildare, Ireland",-6.8006389,53.18071140000001,"5 Henry Ln, Piercetown, Newbridge, Co. Kildare, W12 VF54, Ireland",W12 VF54,True
547,"Joe Hegarty Plumbing Ltd, County Clare, Ireland",-8.9811351,52.904532,"Clare, Co. Clare, Ireland",,False
548,"Denis Dowling Construction Services Ltd, County Kerry, Ireland",-10.0194814,52.2460156,"Coolroe, Castlegregory, Co. Kerry, V92 W654, Ireland",V92 W654,True
549,"Kenmona, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
550,"PC Heating & Plumbing, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
551,"United Plumbing and Heating Services, County Dublin 5, Ireland",-6.394873700000001,53.4106046,"37 Wellview Park, Blanchardstown, Dublin 15, D15 AHR1, Ireland",D15 AHR1,True
552,"Linear Construction Business Services Ltd, County Dublin 14, Ireland",-6.2676272,53.2973016,"4 Whitehall Rd, Whitehall, Churchtown, Co. Dublin, D14 N638, Ireland",D14 N638,True
553,"Patrick F. O'Connor, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
554,"Dalira Limited, County Waterford, Ireland",-7.110070299999999,52.2593197,"Waterford, Ireland",,False
555,"Coast To Coast Insulation Ltd, County Clare, Ireland",-8.9767045,52.8601728,"Information Age Park Ennis, Gort Rd, Dulick, Ennis, Co. Clare, Ireland",,True
556,"MS Plastering Contractor, County Cork, Ireland",-9.1788556,51.9451747,"Derrynasaggart, Gortnatubbrid, Ballyvourney, Co. Cork, P12 E279, Ireland",P12 E279,True
557,"Holt Insulations, County Wicklow, Ireland",-6.4688577,52.80242690000001,"16 Derry Dr, Ballinacor, Tinahely, Co. Wicklow, Y14 VK54, Ireland",Y14 VK54,True
558,"Carberry Heating & Plumbing Ltd, County Limerick, Ireland",-8.5951591,52.6483941,"152 Georgian Village, Limerick, V94 V4HK, Ireland",V94 V4HK,True
559,"Dorgan Heating & Plumbing, County Cork, Ireland",-8.4928631,51.8896953,"Dorgan's Rd, Glasheen, Cork, Ireland",,True
560,"Malachy Brett, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
561,"Enviro - Therm Ltd, County Sligo, Ireland",-8.8273438,54.0045139,"Curraghbonaun, Co. Sligo, Ireland",,False
562,"Townlink Construction Ltd T/A Ecolink, County Dublin 24, Ireland",-6.3471343,53.294373,"Unit 10, Greenhills Business Park, Greenhills Rd, Tymon North, Dublin 24, D24 NX77, Ireland",D24 NX77,True
563,"Midland Ecowrap, County Offaly, Ireland",-7.9349889,53.24166880000001,"Huntston, Moystown, Co. Offaly, R42 HY46, Ireland",R42 HY46,True
564,"Sean Gallagher Plumbing + Heating Ltd, County Sligo, Ireland",-8.606453199999999,54.1553277,"Sligo, Co. Sligo, Ireland",,False
565,"Creagh Mechanical Services, County Dublin 12, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
566,"Michael Goode Construction Ltd, County Westmeath, Ireland",-7.9142894,53.4410488,"Clonagh, Co. Westmeath, Ireland",,False
567,"Sean Mulvaney & Sons Ltd, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
568,"Nev-Mech Heating & Plumbing Ltd, County Kildare, Ireland",-6.588970799999999,53.37688379999999,"Old Greenfield, Maynooth, Co. Kildare, Ireland",,True
569,"Buildsmart Plus Ltd, County Mayo, Ireland",-9.130812,53.8040276,"Main St, Balla, Co. Mayo, Ireland",,True
570,"B. Donaghey & Sons, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
571,"Air Energy Service, County Kilkenny, Ireland",-7.218001999999999,52.5776957,"Kilkenny, Co. Kilkenny, Ireland",,False
572,"Marcoy Ltd, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
573,"C Clarke Construction Ltd T/A Clarke Home Improvem, County Dublin 13, Ireland",-6.1437298,53.39565839999999,"Abbey Business Park, Unit 7 Grange Dr, Baldoyle Industrial Estate, Dublin 13, D13 R1W1, Ireland",D13 R1W1,True
574,"Noel Kelly Heating & Plumbing Ltd, County Kildare, Ireland",-6.9839828,52.9993908,"73 White Castle Lawn, Rathstewart, Athy, Co. Kildare, R14 TK76, Ireland",R14 TK76,True
575,"S M Electrical And Building, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
576,"Robert McGarry Plumbing & Heating, County Cork, Ireland",-8.383963699999999,51.8262903,"16 Rosemount, Herons Wood, Carrigaline, Co. Cork, P43 AX85, Ireland",P43 AX85,True
577,"Home Insulation Systems, County Limerick, Ireland",-8.5461732,52.4767108,"17 Sycamore Dr, Bruff, Co. Limerick, V35 AE82, Ireland",V35 AE82,True
578,"Richard Mc Mahon & Warmer Homes, County Clare, Ireland",-8.9811351,52.904532,"Clare, Co. Clare, Ireland",,False
579,"Eastern Plumbing & Heating, County Dublin 24, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
580,"A Rate Plumbing & Heating, County Dublin 11, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
581,"B-Warm Ltd, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
582,"Lorcan Kilmurray Plumbing And Heating, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
583,"Mark Power Plumbing Ltd, County Waterford, Ireland",-7.110070299999999,52.2593197,"Waterford, Ireland",,False
584,"Dublin Plumbing Services, County Dublin 3, Ireland",-6.2403694,53.3662679,"109b Lomond Ave, Drumcondra, Dublin, Ireland",,True
585,"Anthony Morahan Plumbing & Heating Ltd, County Tipperary, Ireland",-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False
586,"Adrian Brosnan, County Kerry, Ireland",-9.506599999999999,52.0585357,"5 St Anthony's Pl, College St, Killarney, Co. Kerry, V93 X727, Ireland",V93 X727,True
587,"North West Retrofit, County Donegal, Ireland",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False
588,"Marron Activ 8 Energies Ltd, County Monaghan, Ireland",-6.7172719,53.98863,"NEXUS N 2 Business Park, Monanny, Carrickmacross, Co. Monaghan, A81 XK73, Ireland",A81 XK73,True
589,"Pat Nulty, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
590,"T & A Plant Hire, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
591,"B Ryan Plumbing Services Ltd, County Waterford, Ireland",-7.110070299999999,52.2593197,"Waterford, Ireland",,False
592,"Terry Rea Gas & Oil Services Ltd, County Cork, Ireland",-8.4220505,51.8928986,"30 Willowbank, Rockfield Crescent, Blackrock, Cork, Co. Cork, T12 C3X7, Ireland",T12 C3X7,True
593,"Colin Morris Construction Ltd, County Meath, Ireland",-6.7060379,53.59399999999999,"Trim Rd, Gillstown, Bective, Co. Meath, C15 YP79, Ireland",C15 YP79,True
594,"Clancon Build Ltd, County Dublin 7, Ireland",-6.2927202,53.3694869,"305 Carnlough Rd, Cabra West, Dublin, D07 WV8F, Ireland",D07 WV8F,True
595,"Heatsave Building Contractors Ltd, County Dublin 9, Ireland",-6.3039226,53.3083064,"Wainsfort Park, Terenure, Dublin, Ireland",,True
596,"Glanmore Construction Ltd, County Wicklow, Ireland",-6.1403278,53.01828,"Glanmore, Kilfee, Co. Wicklow, Ireland",,True
597,"Niall O'Dwyer P&H Ltd, County Meath, Ireland",-6.4625832,53.5008065,"28 The Old Mill, Jamestown, Ratoath, Co. Meath, A85 RT20, Ireland",A85 RT20,True
598,"Premier Insulations, County Offaly, Ireland",-7.8953263,53.09259489999999,"Wilmer Rd, Clonoghil Upper, Birr, Co. Offaly, Ireland",,True
599,"Dermot Desmond Plastering, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
600,"Newspace Building Services, County Dublin 15, Ireland",-6.436325,53.397327,"15, Whatley Hall, Castaheany, Dublin 15, Ireland",,True
601,"Raymond Brady, County Meath, Ireland",-6.7888519,53.5573975,"High St, Trim, Co. Meath, Ireland",,True
602,"JJR Insulation Ltd, County Cavan, Ireland",-7.2996623,53.9765424,"Cavan, Co. Cavan, Ireland",,False
603,"DKS Construction Ltd, County Cork, Ireland",-8.4686702,51.8850481,"6 Mercier Park, Turners Cross, Cork, T12 Y6N6, Ireland",T12 Y6N6,True
604,"McDonald Mechanical Services Ltd, County Louth, Ireland",-6.4889423,53.9252324,"Louth, Co. Louth, Ireland",,False
605,"Full Flow Plumbing T/A New Boilers Ltd, County Tipperary, Ireland",-7.790970699999999,52.68520669999999,"Tower Business Park, Loughtagalla, Thurles, Co. Tipperary, Ireland",,True
606,"Keith Im Plastering, County Cork, Ireland",-8.484116499999999,51.88312089999999,"Ballyphehane, Cork, Ireland",,False
607,"N. Hora Building Contractors Limited, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
608,"R Kelly Plumbing & Heating, County Cork, Ireland",-8.5815979,51.8865987,"Cuil Greine, Link Rd, Carrigrohane, Ballincollig, Co. Cork, P31 DW66, Ireland",P31 DW66,True
609,"Galway Natural Gas Ltd, County Galway, Ireland",-9.037364499999999,53.2857277,"Unit 3, Liosban Industrial Estate, Tuam Rd, Galway, H91 EE94, Ireland",H91 EE94,True
610,"Dalvac Systems Limited, County Clare, Ireland",-8.9811351,52.904532,"Clare, Co. Clare, Ireland",,False
611,"B&C, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
612,"Stephen H Heating & Plumbing Ltd, County Co Dublin, Ireland",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True
613,"Clane Building Works, County Kildare, Ireland",-6.743563200000001,53.2897711,"Mac An Ri House, Clane Road, Prosperous, Co. Kildare, W91 WV78, Ireland",W91 WV78,True
614,"Power House, County Dublin 1, Ireland",-6.2683205,53.3478692,"31, The Power House, 31 Capel St, North City, Dublin 1, D01 R928, Ireland",D01 R928,True
615,"Cunningham Mechanical Services Ltd, County Monaghan, Ireland",-6.9683132,54.2492046,"Monaghan, Co. Monaghan, Ireland",,False
616,"Better Energy Solutions, County Mayo, Ireland",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False
617,"Miguel Moreau Plumbing, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
618,"PMcG Builders Ltd T/A Mc Govern Builders, County Meath, Ireland",-6.45935,53.42988,"Paddingstown, Bracetown Business Park, Co. Meath, Ireland",,True
619,"PJ Duffy & Sons, County Dublin 2, Ireland",-6.265001199999999,53.3349418,"25 Camden Street Lower, Saint Kevin's, Dublin, Ireland",,True
620,"Gary Ledwith Plumbing And Heating, County Westmeath, Ireland",-7.3381378,53.5259334,"Bellview, Streamstown, Co. Westmeath, Ireland",,True
621,"Castlevolan Construction Ltd, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
622,"Matthew Rice T/A Mattie Rice Carpentry, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
623,"Mark Hahessy Plastering & Dry Lining, County Clare, Ireland",-8.9811351,52.904532,"Clare, Co. Clare, Ireland",,False
624,"Meegan Insulations, County Monaghan, Ireland",-6.9683132,54.2492046,"Monaghan, Co. Monaghan, Ireland",,False
625,"Robert Doyle Eco Build Ltd, County Dublin 6, Ireland",-6.2741425,53.3172645,"58 Kenilworth Square S, Rathmines, Dublin, D06 A974, Ireland",D06 A974,True
626,"O Kane Plumbing & Electrics Ltd., County Tyrone, Ireland",-6.9372167,54.6719093,"50a Dunnamore Rd, Cookstown BT80 9NT, UK",BT80 9NT,True
627,"Martin Tormey Heating & Plumbing, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
628,"A & D External Wrap Ltd, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
629,"James Donnelly Eco Heating Ltd, County Mayo, Ireland",-8.9994739,53.8494839,"Pulronaghan, Kiltimagh, Co. Mayo, Ireland",,True
630,"TJ Plumbing Ltd, County Dublin 5, Ireland",-6.164343499999999,53.3831313,"61 Foxfield Ave, Raheny - Foxfield, Dublin 5, D05 W620, Ireland",D05 W620,True
631,"Nuhaus Ltd, County Dublin 15, Ireland",-6.345744000000001,53.4154658,"721 NW Business Park, Kilshane Dr, Ballycoolen, Dublin, D15 YD30, Ireland",D15 YD30,True
632,"Tomasz Rulak T/A Tombet Building, County Kerry, Ireland",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False
633,"Diarmaid O Cealaigh Ltd, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
634,"Eco Warmer Homes, County Wicklow, Ireland",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False
635,"Mccabe Construction Dublin Ltd, County Dublin 16, Ireland",-6.2778838,53.2818903,"208 Grange Rd, Rathfarnham, Dublin 16, D16 A395, Ireland",D16 A395,True
636,"Noel Clancy Plumbing & Heating, County Waterford, Ireland",-7.110070299999999,52.2593197,"Waterford, Ireland",,False
637,"Finlay EcoFit Tullamore Ltd, County Offaly, Ireland",-7.473599699999999,53.2719989,"Cloncollig Industrial Estate, 17, Tullamore, Co. Offaly, Ireland",,True
638,"Paul O Meara, County Offaly, Ireland",-7.045995,53.3439691,"3 Colonel Perry St, Edenderry, Co. Offaly, R45 KP11, Ireland",R45 KP11,True
639,"Brosnan Plastering & Insulation Systems Ltd, County Kerry, Ireland",-9.4624049,52.2318994,"Main St, Chapel Quarter, Castleisland, Co. Kerry, Ireland",,True
640,"Kilmallock Developments Ltd, County Wexford, Ireland",-6.489301999999999,52.4334146,"Kilmallock, Co. Wexford, Ireland",,False
641,"M & C Hybrid Energy Ltd, County Cavan, Ireland",-7.3633319,53.9897186,"Abbeyland, Cavan, Ireland",,False
642,"CW Xterior Solutions Ltd, County Galway, Ireland",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False
643,"Bloommont Ltd, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
644,"Dixon Heating & Plumbing, County Dublin 6W, Ireland",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True
645,"Ian Morrissey Renovations Ltd, County Galway, Ireland",-9.058614799999999,53.2719939,"Mill House, Mill St, Galway, Ireland",,True
646,"John O'Connor Construction Ltd, County Kerry, Ireland",-9.4731282,52.0593543,"19 Hazelwood Dr, Ballyspillane, Killarney, Co. Kerry, V93 W9RW, Ireland",V93 W9RW,True
647,"New Century Plumbing & Heating, County Dublin 3, Ireland",-6.2352598,53.35580539999999,"78 Seaview Avenue, East Wall, Dublin, DO3Y523, Ireland",,True
648,"Flowstar Plumbing & Heating Ltd, County Cork, Ireland",-8.5815979,51.8865987,"Cuil Greine, Link Rd, Carrigrohane, Ballincollig, Co. Cork, P31 DW66, Ireland",P31 DW66,True
649,"NGS Mechanical Services Limited, County Dublin 11, Ireland",-6.292503399999999,53.3742515,"54A Barrow Rd, Dublin Industrial Estate, Dublin, D11 FN76, Ireland",D11 FN76,True
650,"David Murphy Plumbing & Heating, County Dublin 6W, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
651,"Fleming & O'Brien Construction Ltd, County Wexford, Ireland",-6.5839913,52.4793603,"Wexford, Co. Wexford, Ireland",,False
652,"HES Electrical Services Ltd T/a HES Energy, County Dublin 12, Ireland",-6.365130799999999,53.3247109,"Unit 3, Knockmitten Business Park, Knockmitten Ln, Fox-And-Geese Common, Dublin 12, Co. Ireland, Dublin, D12 P267, Ireland",D12 P267,True
653,"James Gunn T/A Gunn Contracting, County Co Dublin, Ireland",-6.1535742,53.2839038,"21 Ashgrove, Kill Ave, Dún Laoghaire, Dublin, A96 NV97, Ireland",A96 NV97,True
654,"Paddy Brady Heating and Plumbing Ltd, County Meath, Ireland",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False
655,"Kenneth TA Easy Plumbing & Heating, County Co Dublin, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
656,"AAM Construction Ltd, County Dublin 15, Ireland",-6.5006651,53.3000065,"3 Peamount Rd, Cornerpark, Co. Dublin, D22 E6H7, Ireland",D22 E6H7,True
657,"John G. Mc Sweeney Ltd, County Cork, Ireland",-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False
658,"Newbridge Heating Centre Ltd, County Kildare, Ireland",-6.7353657,53.2077734,"Unit W3F, Ladytown, Ladytown Business Park, Co. Kildare, W91 HX3R, Ireland",W91 HX3R,True
659,"Milltown Passive Builds Ltd, County Westmeath, Ireland",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False
660,"Des Corr & Co. Ltd., County Dublin 4, Ireland",-6.2296441,53.337266,"63 Bath Ave, Sandymount, Co. Dublin, D04 C588, Ireland",D04 C588,True
661,"Kapa Management Services Ltd, County Dublin 24, Ireland",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False
662,"Leahy Mechanical Contractors Ltd, County Limerick, Ireland",-8.7474955,52.5090517,"Limerick, Co. Limerick, Ireland",,False
663,"C.D.M. Contracts Ltd, County Leitrim, Ireland",-8.0097047,54.1904391,"Kilmore, Dowra, Co. Leitrim, N41 HR91, Ireland",N41 HR91,True
664,"DJD Construction Ltd, County Donegal, Ireland",-7.4509408,55.06942669999999,"Magherabeg, Burnfoot, Co. Donegal, Ireland",,True
665,"Rediheat Heating And Plumbing Ltd, County Dublin 16, Ireland",-6.3386268,53.2919657,"209 Balrothery Estate, Tallaght, Dublin, D24 PY9Y, Ireland",D24 PY9Y,True
666,"MF Delta Mechanical Ltd, County Kildare, Ireland",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False
667,"Markaye Contracts Ltd, County Tipperary, Ireland",-7.7908076,52.6852814,"Tower Business Park, Loughtagalla, Thurles, Co. Tipperary, E41 C2P3, Ireland",E41 C2P3,True
668,"Cumclone Construction, County Wexford, Ireland",-6.5839913,52.4793603,"Wexford, Co. Wexford, Ireland",,False
669,"Patrick Dempsey, County Wicklow, Ireland",-6.1651329,52.7442395,"Seaview House, Killowen Lower, Arklow, Co. Wexford, Y14 AP03, Ireland",Y14 AP03,True
670,"ANEIS Ltd T/A AN External Insulation Specialist, County Co Dublin, Ireland",-6.385835,53.33145099999999,"Unit 5, Crag Cres, Clondalkin Industrial Estate, Dublin 22, Ireland",,True
671,"Dunne Drylining Ltd, County Laois, Ireland",-7.332300699999999,52.994295,"Laois, Co. Laois, Ireland",,False
672,"Joe Doyle Heating & Plumbing, County Wicklow, Ireland",-6.1070571,53.0051825,"14, 14, Ballinalea, Ashford, Co. Wicklow, A67 H021, Ireland",A67 H021,True
